Year,seaLevel
24217,66.609
24218,66.612
24219,66.615
24220,66.618
24221,66.621
24222,66.624
24223,66.627
24224,66.63
24225,66.633
24226,66.636
24227,66.639
24228,66.642
24229,66.645
24230,66.648
24231,66.651
24232,66.654
24233,66.657
24234,66.66
24235,66.663
24236,66.666
24237,66.669
24238,66.672
24239,66.675
24240,66.678
24241,66.681
24242,66.684
24243,66.687
24244,66.69
24245,66.693
24246,66.696
24247,66.699
24248,66.702
24249,66.705
24250,66.708
24251,66.711
24252,66.714
24253,66.717
24254,66.72
24255,66.723
24256,66.726
24257,66.729
24258,66.732
24259,66.735
24260,66.738
24261,66.741
24262,66.744
24263,66.747
24264,66.75
24265,66.753
24266,66.756
24267,66.759
24268,66.762
24269,66.765
24270,66.768
24271,66.771
24272,66.774
24273,66.777
24274,66.78
24275,66.783
24276,66.786
24277,66.789
24278,66.792
24279,66.795
24280,66.798
24281,66.801
24282,66.804
24283,66.807
24284,66.81
24285,66.813
24286,66.816
24287,66.819
24288,66.822
24289,66.825
24290,66.828
24291,66.831
24292,66.834
24293,66.837
24294,66.84
24295,66.843
24296,66.846
24297,66.849
24298,66.852
24299,66.855
24300,66.858
24301,66.861
24302,66.864
24303,66.867
24304,66.87
24305,66.873
24306,66.876
24307,66.879
24308,66.882
24309,66.885
24310,66.888
24311,66.891
24312,66.894
24313,66.897
24314,66.9
24315,66.903
24316,66.906
24317,66.909
24318,66.912
24319,66.915
24320,66.918
24321,66.921
24322,66.924
24323,66.927
24324,66.93
24325,66.933
24326,66.936
24327,66.939
24328,66.942
24329,66.945
24330,66.948
24331,66.951
24332,66.954
24333,66.957
24334,66.96
24335,66.963
24336,66.966
24337,66.969
24338,66.972
24339,66.975
24340,66.978
24341,66.981
24342,66.984
24343,66.987
24344,66.99
24345,66.993
24346,66.996
24347,66.999
24348,67.002
24349,67.005
24350,67.008
24351,67.011
24352,67.014
24353,67.017
24354,67.02
24355,67.023
24356,67.026
24357,67.029
24358,67.032
24359,67.035
24360,67.038
24361,67.041
24362,67.044
24363,67.047
24364,67.05
24365,67.053
24366,67.056
24367,67.059
24368,67.062
24369,67.065
24370,67.068
24371,67.071
24372,67.074
24373,67.077
24374,67.08
24375,67.083
24376,67.086
24377,67.089
24378,67.092
24379,67.095
24380,67.098
24381,67.101
24382,67.104
24383,67.107
24384,67.11
24385,67.113
24386,67.116
24387,67.119
24388,67.122
24389,67.125
24390,67.128
24391,67.131
24392,67.134
24393,67.137
24394,67.14
24395,67.143
24396,67.146
24397,67.149
24398,67.152
24399,67.155
24400,67.158
24401,67.161
24402,67.164
24403,67.167
24404,67.17
24405,67.173
24406,67.176
24407,67.179
24408,67.182
24409,67.185
24410,67.188
24411,67.191
24412,67.194
24413,67.197
24414,67.2
24415,67.203
24416,67.206
24417,67.209
24418,67.212
24419,67.215
24420,67.218
24421,67.221
24422,67.224
24423,67.227
24424,67.23
24425,67.233
24426,67.236
24427,67.239
24428,67.242
24429,67.245
24430,67.248
24431,67.251
24432,67.254
24433,67.257
24434,67.26
24435,67.263
24436,67.266
24437,67.269
24438,67.272
24439,67.275
24440,67.278
24441,67.281
24442,67.284
24443,67.287
24444,67.29
24445,67.293
24446,67.296
24447,67.299
24448,67.302
24449,67.305
24450,67.308
24451,67.311
24452,67.314
24453,67.317
24454,67.32
24455,67.323
24456,67.326
24457,67.329
24458,67.332
24459,67.335
24460,67.338
24461,67.341
24462,67.344
24463,67.347
24464,67.35
24465,67.353
24466,67.356
24467,67.359
24468,67.362
24469,67.365
24470,67.368
24471,67.371
24472,67.374
24473,67.377
24474,67.38
24475,67.383
24476,67.386
24477,67.389
24478,67.392
24479,67.395
24480,67.398
24481,67.401
24482,67.404
24483,67.407
24484,67.41
24485,67.413
24486,67.416
24487,67.419
24488,67.422
24489,67.425
24490,67.428
24491,67.431
24492,67.434
24493,67.437
24494,67.44
24495,67.443
24496,67.446
24497,67.449
24498,67.452
24499,67.455
24500,67.458
24501,67.461
24502,67.464
24503,67.467
24504,67.47
24505,67.473
24506,67.476
24507,67.479
24508,67.482
24509,67.485
24510,67.488
24511,67.491
24512,67.494
24513,67.497
24514,67.5
24515,67.503
24516,67.506
24517,67.509
24518,67.512
24519,67.515
24520,67.518
24521,67.521
24522,67.524
24523,67.527
24524,67.53
24525,67.533
24526,67.536
24527,67.539
24528,67.542
24529,67.545
24530,67.548
24531,67.551
24532,67.554
24533,67.557
24534,67.56
24535,67.563
24536,67.566
24537,67.569
24538,67.572
24539,67.575
24540,67.578
24541,67.581
24542,67.584
24543,67.587
24544,67.59
24545,67.593
24546,67.596
24547,67.599
24548,67.602
24549,67.605
24550,67.608
24551,67.611
24552,67.614
24553,67.617
24554,67.62
24555,67.623
24556,67.626
24557,67.629
24558,67.632
24559,67.635
24560,67.638
24561,67.641
24562,67.644
24563,67.647
24564,67.65
24565,67.653
24566,67.656
24567,67.659
24568,67.662
24569,67.665
24570,67.668
24571,67.671
24572,67.674
24573,67.677
24574,67.68
24575,67.683
24576,67.686
24577,67.689
24578,67.692
24579,67.695
24580,67.698
24581,67.701
24582,67.704
24583,67.707
24584,67.71
24585,67.713
24586,67.716
24587,67.719
24588,67.722
24589,67.725
24590,67.728
24591,67.731
24592,67.734
24593,67.737
24594,67.74
24595,67.743
24596,67.746
24597,67.749
24598,67.752
24599,67.755
24600,67.758
24601,67.761
24602,67.764
24603,67.767
24604,67.77
24605,67.773
24606,67.776
24607,67.779
24608,67.782
24609,67.785
24610,67.788
24611,67.791
24612,67.794
24613,67.797
24614,67.8
24615,67.803
24616,67.806
24617,67.809
24618,67.812
24619,67.815
24620,67.818
24621,67.821
24622,67.824
24623,67.827
24624,67.83
24625,67.833
24626,67.836
24627,67.839
24628,67.842
24629,67.845
24630,67.848
24631,67.851
24632,67.854
24633,67.857
24634,67.86
24635,67.863
24636,67.866
24637,67.869
24638,67.872
24639,67.875
24640,67.878
24641,67.881
24642,67.884
24643,67.887
24644,67.89
24645,67.893
24646,67.896
24647,67.899
24648,67.902
24649,67.905
24650,67.908
24651,67.911
24652,67.914
24653,67.917
24654,67.92
24655,67.923
24656,67.926
24657,67.929
24658,67.932
24659,67.935
24660,67.938
24661,67.941
24662,67.944
24663,67.947
24664,67.95
24665,67.953
24666,67.956
24667,67.959
24668,67.962
24669,67.965
24670,67.968
24671,67.971
24672,67.974
24673,67.977
24674,67.98
24675,67.983
24676,67.986
24677,67.989
24678,67.992
24679,67.995
24680,67.998
24681,68.001
24682,68.004
24683,68.007
24684,68.01
24685,68.013
24686,68.016
24687,68.019
24688,68.022
24689,68.025
24690,68.028
24691,68.031
24692,68.034
24693,68.037
24694,68.04
24695,68.043
24696,68.046
24697,68.049
24698,68.052
24699,68.055
24700,68.058
24701,68.061
24702,68.064
24703,68.067
24704,68.07
24705,68.073
24706,68.076
24707,68.079
24708,68.082
24709,68.085
24710,68.088
24711,68.091
24712,68.094
24713,68.097
24714,68.1
24715,68.103
24716,68.106
24717,68.109
24718,68.112
24719,68.115
24720,68.118
24721,68.121
24722,68.124
24723,68.127
24724,68.13
24725,68.133
24726,68.136
24727,68.139
24728,68.142
24729,68.145
24730,68.148
24731,68.151
24732,68.154
24733,68.157
24734,68.16
24735,68.163
24736,68.166
24737,68.169
24738,68.172
24739,68.175
24740,68.178
24741,68.181
24742,68.184
24743,68.187
24744,68.19
24745,68.193
24746,68.196
24747,68.199
24748,68.202
24749,68.205
24750,68.208
24751,68.211
24752,68.214
24753,68.217
24754,68.22
24755,68.223
24756,68.226
24757,68.229
24758,68.232
24759,68.235
24760,68.238
24761,68.241
24762,68.244
24763,68.247
24764,68.25
24765,68.253
24766,68.256
24767,68.259
24768,68.262
24769,68.265
24770,68.268
24771,68.271
24772,68.274
24773,68.277
24774,68.28
24775,68.283
24776,68.286
24777,68.289
24778,68.292
24779,68.295
24780,68.298
24781,68.301
24782,68.304
24783,68.307
24784,68.31
24785,68.313
24786,68.316
24787,68.319
24788,68.322
24789,68.325
24790,68.328
24791,68.331
24792,68.334
24793,68.337
24794,68.34
24795,68.343
24796,68.346
24797,68.349
24798,68.352
24799,68.355
24800,68.358
24801,68.361
24802,68.364
24803,68.367
24804,68.37
24805,68.373
24806,68.376
24807,68.379
24808,68.382
24809,68.385
24810,68.388
24811,68.391
24812,68.394
24813,68.397
24814,68.4
24815,68.403
24816,68.406
24817,68.409
24818,68.412
24819,68.415
24820,68.418
24821,68.421
24822,68.424
24823,68.427
24824,68.43
24825,68.433
24826,68.436
24827,68.439
24828,68.442
24829,68.445
24830,68.448
24831,68.451
24832,68.454
24833,68.457
24834,68.46
24835,68.463
24836,68.466
24837,68.469
24838,68.472
24839,68.475
24840,68.478
24841,68.481
24842,68.484
24843,68.487
24844,68.49
24845,68.493
24846,68.496
24847,68.499
24848,68.502
24849,68.505
24850,68.508
24851,68.511
24852,68.514
24853,68.517
24854,68.52
24855,68.523
24856,68.526
24857,68.529
24858,68.532
24859,68.535
24860,68.538
24861,68.541
24862,68.544
24863,68.547
24864,68.55
24865,68.553
24866,68.556
24867,68.559
24868,68.562
24869,68.565
24870,68.568
24871,68.571
24872,68.574
24873,68.577
24874,68.58
24875,68.583
24876,68.586
24877,68.589
24878,68.592
24879,68.595
24880,68.598
24881,68.601
24882,68.604
24883,68.607
24884,68.61
24885,68.613
24886,68.616
24887,68.619
24888,68.622
24889,68.625
24890,68.628
24891,68.631
24892,68.634
24893,68.637
24894,68.64
24895,68.643
24896,68.646
24897,68.649
24898,68.652
24899,68.655
24900,68.658
24901,68.661
24902,68.664
24903,68.667
24904,68.67
24905,68.673
24906,68.676
24907,68.679
24908,68.682
24909,68.685
24910,68.688
24911,68.691
24912,68.694
24913,68.697
24914,68.7
24915,68.703
24916,68.706
24917,68.709
24918,68.712
24919,68.715
24920,68.718
24921,68.721
24922,68.724
24923,68.727
24924,68.73
24925,68.733
24926,68.736
24927,68.739
24928,68.742
24929,68.745
24930,68.748
24931,68.751
24932,68.754
24933,68.757
24934,68.76
24935,68.763
24936,68.766
24937,68.769
24938,68.772
24939,68.775
24940,68.778
24941,68.781
24942,68.784
24943,68.787
24944,68.79
24945,68.793
24946,68.796
24947,68.799
24948,68.802
24949,68.805
24950,68.808
24951,68.811
24952,68.814
24953,68.817
24954,68.82
24955,68.823
24956,68.826
24957,68.829
24958,68.832
24959,68.835
24960,68.838
24961,68.841
24962,68.844
24963,68.847
24964,68.85
24965,68.853
24966,68.856
24967,68.859
24968,68.862
24969,68.865
24970,68.868
24971,68.871
24972,68.874
24973,68.877
24974,68.88
24975,68.883
24976,68.886
24977,68.889
24978,68.892
24979,68.895
24980,68.898
24981,68.901
24982,68.904
24983,68.907
24984,68.91
24985,68.913
24986,68.916
24987,68.919
24988,68.922
24989,68.925
24990,68.928
24991,68.931
24992,68.934
24993,68.937
24994,68.94
24995,68.943
24996,68.946
24997,68.949
24998,68.952
24999,68.955
25000,68.958
25001,68.961
25002,68.964
25003,68.967
25004,68.97
25005,68.973
25006,68.976
25007,68.979
25008,68.982
25009,68.985
25010,68.988
25011,68.991
25012,68.994
25013,68.997
25014,69
25015,69.003
25016,69.006
25017,69.009
25018,69.012
25019,69.015
25020,69.018
25021,69.021
25022,69.024
25023,69.027
25024,69.03
25025,69.033
25026,69.036
25027,69.039
25028,69.042
25029,69.045
25030,69.048
25031,69.051
25032,69.054
25033,69.057
25034,69.06
25035,69.063
25036,69.066
25037,69.069
25038,69.072
25039,69.075
25040,69.078
25041,69.081
25042,69.084
25043,69.087
25044,69.09
25045,69.093
25046,69.096
25047,69.099
25048,69.102
25049,69.105
25050,69.108
25051,69.111
25052,69.114
25053,69.117
25054,69.12
25055,69.123
25056,69.126
25057,69.129
25058,69.132
25059,69.135
25060,69.138
25061,69.141
25062,69.144
25063,69.147
25064,69.15
25065,69.153
25066,69.156
25067,69.159
25068,69.162
25069,69.165
25070,69.168
25071,69.171
25072,69.174
25073,69.177
25074,69.18
25075,69.183
25076,69.186
25077,69.189
25078,69.192
25079,69.195
25080,69.198
25081,69.201
25082,69.204
25083,69.207
25084,69.21
25085,69.213
25086,69.216
25087,69.219
25088,69.222
25089,69.225
25090,69.228
25091,69.231
25092,69.234
25093,69.237
25094,69.24
25095,69.243
25096,69.246
25097,69.249
25098,69.252
25099,69.255
25100,69.258
25101,69.261
25102,69.264
25103,69.267
25104,69.27
25105,69.273
25106,69.276
25107,69.279
25108,69.282
25109,69.285
25110,69.288
25111,69.291
25112,69.294
25113,69.297
25114,69.3
25115,69.303
25116,69.306
25117,69.309
25118,69.312
25119,69.315
25120,69.318
25121,69.321
25122,69.324
25123,69.327
25124,69.33
25125,69.333
25126,69.336
25127,69.339
25128,69.342
25129,69.345
25130,69.348
25131,69.351
25132,69.354
25133,69.357
25134,69.36
25135,69.363
25136,69.366
25137,69.369
25138,69.372
25139,69.375
25140,69.378
25141,69.381
25142,69.384
25143,69.387
25144,69.39
25145,69.393
25146,69.396
25147,69.399
25148,69.402
25149,69.405
25150,69.408
25151,69.411
25152,69.414
25153,69.417
25154,69.42
25155,69.423
25156,69.426
25157,69.429
25158,69.432
25159,69.435
25160,69.438
25161,69.441
25162,69.444
25163,69.447
25164,69.45
25165,69.453
25166,69.456
25167,69.459
25168,69.462
25169,69.465
25170,69.468
25171,69.471
25172,69.474
25173,69.477
25174,69.48
25175,69.483
25176,69.486
25177,69.489
25178,69.492
25179,69.495
25180,69.498
25181,69.501
25182,69.504
25183,69.507
25184,69.51
25185,69.513
25186,69.516
25187,69.519
25188,69.522
25189,69.525
25190,69.528
25191,69.531
25192,69.534
25193,69.537
25194,69.54
25195,69.543
25196,69.546
25197,69.549
25198,69.552
25199,69.555
25200,69.558
25201,69.561
25202,69.564
25203,69.567
25204,69.57
25205,69.573
25206,69.576
25207,69.579
25208,69.582
25209,69.585
25210,69.588
25211,69.591
25212,69.594
25213,69.597
25214,69.6
25215,69.603
25216,69.606
25217,69.609
25218,69.612
25219,69.615
25220,69.618
25221,69.621
25222,69.624
25223,69.627
25224,69.63
25225,69.633
25226,69.636
25227,69.639
25228,69.642
25229,69.645
25230,69.648
25231,69.651
25232,69.654
25233,69.657
25234,69.66
25235,69.663
25236,69.666
25237,69.669
25238,69.672
25239,69.675
25240,69.678
25241,69.681
25242,69.684
25243,69.687
25244,69.69
25245,69.693
25246,69.696
25247,69.699
25248,69.702
25249,69.705
25250,69.708
25251,69.711
25252,69.714
25253,69.717
25254,69.72
25255,69.723
25256,69.726
25257,69.729
25258,69.732
25259,69.735
25260,69.738
25261,69.741
25262,69.744
25263,69.747
25264,69.75
25265,69.753
25266,69.756
25267,69.759
25268,69.762
25269,69.765
25270,69.768
25271,69.771
25272,69.774
25273,69.777
25274,69.78
25275,69.783
25276,69.786
25277,69.789
25278,69.792
25279,69.795
25280,69.798
25281,69.801
25282,69.804
25283,69.807
25284,69.81
25285,69.813
25286,69.816
25287,69.819
25288,69.822
25289,69.825
25290,69.828
25291,69.831
25292,69.834
25293,69.837
25294,69.84
25295,69.843
25296,69.846
25297,69.849
25298,69.852
25299,69.855
25300,69.858
25301,69.861
25302,69.864
25303,69.867
25304,69.87
25305,69.873
25306,69.876
25307,69.879
25308,69.882
25309,69.885
25310,69.888
25311,69.891
25312,69.894
25313,69.897
25314,69.9
25315,69.903
25316,69.906
25317,69.909
25318,69.912
25319,69.915
25320,69.918
25321,69.921
25322,69.924
25323,69.927
25324,69.93
25325,69.933
25326,69.936
25327,69.939
25328,69.942
25329,69.945
25330,69.948
25331,69.951
25332,69.954
25333,69.957
25334,69.96
25335,69.963
25336,69.966
25337,69.969
25338,69.972
25339,69.975
25340,69.978
25341,69.981
25342,69.984
25343,69.987
25344,69.99
25345,69.993
25346,69.996
25347,69.999
25348,70.002
25349,70.005
25350,70.008
25351,70.011
25352,70.014
25353,70.017
25354,70.02
25355,70.023
25356,70.026
25357,70.029
25358,70.032
25359,70.035
25360,70.038
25361,70.041
25362,70.044
25363,70.047
25364,70.05
25365,70.053
25366,70.056
25367,70.059
25368,70.062
25369,70.065
25370,70.068
25371,70.071
25372,70.074
25373,70.077
25374,70.08
25375,70.083
25376,70.086
25377,70.089
25378,70.092
25379,70.095
25380,70.098
25381,70.101
25382,70.104
25383,70.107
25384,70.11
25385,70.113
25386,70.116
25387,70.119
25388,70.122
25389,70.125
25390,70.128
25391,70.131
25392,70.134
25393,70.137
25394,70.14
25395,70.143
25396,70.146
25397,70.149
25398,70.152
25399,70.155
25400,70.158
25401,70.161
25402,70.164
25403,70.167
25404,70.17
25405,70.173
25406,70.176
25407,70.179
25408,70.182
25409,70.185
25410,70.188
25411,70.191
25412,70.194
25413,70.197
25414,70.2
25415,70.203
25416,70.206
25417,70.209
25418,70.212
25419,70.215
25420,70.218
25421,70.221
25422,70.224
25423,70.227
25424,70.23
25425,70.233
25426,70.236
25427,70.239
25428,70.242
25429,70.245
25430,70.248
25431,70.251
25432,70.254
25433,70.257
25434,70.26
25435,70.263
25436,70.266
25437,70.269
25438,70.272
25439,70.275
25440,70.278
25441,70.281
25442,70.284
25443,70.287
25444,70.29
25445,70.293
25446,70.296
25447,70.299
25448,70.302
25449,70.305
25450,70.308
25451,70.311
25452,70.314
25453,70.317
25454,70.32
25455,70.323
25456,70.326
25457,70.329
25458,70.332
25459,70.335
25460,70.338
25461,70.341
25462,70.344
25463,70.347
25464,70.35
25465,70.353
25466,70.356
25467,70.359
25468,70.362
25469,70.365
25470,70.368
25471,70.371
25472,70.374
25473,70.377
25474,70.38
25475,70.383
25476,70.386
25477,70.389
25478,70.392
25479,70.395
25480,70.398
25481,70.401
25482,70.404
25483,70.407
25484,70.41
25485,70.413
25486,70.416
25487,70.419
25488,70.422
25489,70.425
25490,70.428
25491,70.431
25492,70.434
25493,70.437
25494,70.44
25495,70.443
25496,70.446
25497,70.449
25498,70.452
25499,70.455
25500,70.458
25501,70.461
25502,70.464
25503,70.467
25504,70.47
25505,70.473
25506,70.476
25507,70.479
25508,70.482
25509,70.485
25510,70.488
25511,70.491
25512,70.494
25513,70.497
25514,70.5
25515,70.503
25516,70.506
25517,70.509
25518,70.512
25519,70.515
25520,70.518
25521,70.521
25522,70.524
25523,70.527
25524,70.53
25525,70.533
25526,70.536
25527,70.539
25528,70.542
25529,70.545
25530,70.548
25531,70.551
25532,70.554
25533,70.557
25534,70.56
25535,70.563
25536,70.566
25537,70.569
25538,70.572
25539,70.575
25540,70.578
25541,70.581
25542,70.584
25543,70.587
25544,70.59
25545,70.593
25546,70.596
25547,70.599
25548,70.602
25549,70.605
25550,70.608
25551,70.611
25552,70.614
25553,70.617
25554,70.62
25555,70.623
25556,70.626
25557,70.629
25558,70.632
25559,70.635
25560,70.638
25561,70.641
25562,70.644
25563,70.647
25564,70.65
25565,70.653
25566,70.656
25567,70.659
25568,70.662
25569,70.665
25570,70.668
25571,70.671
25572,70.674
25573,70.677
25574,70.68
25575,70.683
25576,70.686
25577,70.689
25578,70.692
25579,70.695
25580,70.698
25581,70.701
25582,70.704
25583,70.707
25584,70.71
25585,70.713
25586,70.716
25587,70.719
25588,70.722
25589,70.725
25590,70.728
25591,70.731
25592,70.734
25593,70.737
25594,70.74
25595,70.743
25596,70.746
25597,70.749
25598,70.752
25599,70.755
25600,70.758
25601,70.761
25602,70.764
25603,70.767
25604,70.77
25605,70.773
25606,70.776
25607,70.779
25608,70.782
25609,70.785
25610,70.788
25611,70.791
25612,70.794
25613,70.797
25614,70.8
25615,70.803
25616,70.806
25617,70.809
25618,70.812
25619,70.815
25620,70.818
25621,70.821
25622,70.824
25623,70.827
25624,70.83
25625,70.833
25626,70.836
25627,70.839
25628,70.842
25629,70.845
25630,70.848
25631,70.851
25632,70.854
25633,70.857
25634,70.86
25635,70.863
25636,70.866
25637,70.869
25638,70.872
25639,70.875
25640,70.878
25641,70.881
25642,70.884
25643,70.887
25644,70.89
25645,70.893
25646,70.896
25647,70.899
25648,70.902
25649,70.905
25650,70.908
25651,70.911
25652,70.914
25653,70.917
25654,70.92
25655,70.923
25656,70.926
25657,70.929
25658,70.932
25659,70.935
25660,70.938
25661,70.941
25662,70.944
25663,70.947
25664,70.95
25665,70.953
25666,70.956
25667,70.959
25668,70.962
25669,70.965
25670,70.968
25671,70.971
25672,70.974
25673,70.977
25674,70.98
25675,70.983
25676,70.986
25677,70.989
25678,70.992
25679,70.995
25680,70.998
25681,71.001
25682,71.004
25683,71.007
25684,71.01
25685,71.013
25686,71.016
25687,71.019
25688,71.022
25689,71.025
25690,71.028
25691,71.031
25692,71.034
25693,71.037
25694,71.04
25695,71.043
25696,71.046
25697,71.049
25698,71.052
25699,71.055
25700,71.058
25701,71.061
25702,71.064
25703,71.067
25704,71.07
25705,71.073
25706,71.076
25707,71.079
25708,71.082
25709,71.085
